00:25:97		2010-01-05	2016-04-27
34:FD:6A	Apple, Inc.	2020-07-22	2020-07-22
64:B0:E8	Huawei Device Co., Ltd.	2020-07-21	2020-07-21
2C:B6:93	Radware	2013-03-10	2015-09-27
F4:60:77	Texas Instruments	2021-03-13	2021-03-13
64:79:A7	Phison Electronics Corp.   	2015-12-17	2015-12-17
94:65:9C	Intel Corporate	2015-04-04	2015-09-27
C4:44:7D	HUAWEI TECHNOLOGIES CO.,LTD	2019-07-30	2019-07-30
98:22:EF	Liteon Technology Corporation	2017-09-15	2017-09-15
00:1C:82	Genew Technologies	2007-05-13	2015-09-27
00:01:A9	BMW AG	2000-11-09	2015-09-27
00:08:EC	Optical Zonu Corporation	2002-06-05	2015-09-27
00:10:EF	DBTEL INCORPORATED	1998-04-22	2015-09-27
00:14:0A	WEPIO Co., Ltd.	2005-03-17	2015-09-27
00:1A:22	eQ-3 Entwicklung GmbH	2006-11-29	2015-09-27
5C:D9:98	D-Link Corporation	2010-07-01	2015-09-27
00:0E:96	Cubic Defense Applications, Inc.	2004-02-12	2015-09-27
00:18:E3	Visualgate Systems, Inc.	2006-07-01	2015-09-27
88:21:E3	Nebusens, S.L.	2011-05-07	2015-09-27
00:1B:3C	Software Technologies Group,Inc.	2007-01-26	2015-09-27
00:00:C4	WATERS DIV. OF MILLIPORE	2000-11-09	2015-09-27
28:7C:DB	Hefei  Toycloud Technology Co.,ltd	2015-09-27	2015-09-27
08:02:05	HUAWEI TECHNOLOGIES CO.,LTD	2021-08-06	2021-08-06
00:00:A6	NETWORK GENERAL CORPORATION	2000-11-09	2015-09-27
00:09:F3	WELL Communication Corp.	2002-06-05	2015-09-27
00:0D:88	D-Link Corporation	2003-06-30	2015-09-27
10:C3:7B	ASUSTek COMPUTER INC.	2014-04-22	2015-09-27
94:8B:03	EAGET Innovation and Technology Co., Ltd.	2011-03-17	2015-09-27
34:5A:BA	tcloud intelligence	2018-04-22	2018-04-22
00:0B:A5	Quasar Cipta Mandiri, PT	2003-02-07	2015-09-27
84:D4:7E	Aruba, a Hewlett Packard Enterprise Company	2015-08-11	2018-10-30
D0:49:7C	OnePlus Technology (Shenzhen) Co., Ltd	2021-05-11	2021-05-11
AC:19:9F	SUNGROW POWER SUPPLY CO.,LTD.	2011-03-17	2015-09-27
D8:BE:65	Amazon Technologies Inc.	2021-04-06	2021-04-06
58:2B:DB	Pax AB	2015-07-23	2015-09-27
6C:FA:A7	AMPAK Technology, Inc.	2014-02-25	2015-09-27
00:0A:13	Honeywell Video Systems	2002-06-05	2015-09-27
1C:9D:3E	Integrated Device Technology (Malaysia) Sdn. Bhd.	2016-06-17	2016-06-17
00:60:F2	LASERGRAPHICS, INC.	1980-01-01	2015-09-27
00:13:49	Zyxel Communications Corporation	2005-01-23	2016-04-01
00:04:F7	Omega Band, Inc.	2001-02-02	2015-09-27
00:23:1D	Deltacom Electronics Ltd	2008-10-25	2015-09-27
BC:88:93	VILLBAU Ltd.	2013-09-12	2015-09-27
FC:5A:1D	Hitron Technologies. Inc	2017-03-26	2017-03-26
00:03:9C	OptiMight Communications, Inc.	2000-11-09	2015-09-27
00:00:BE	THE NTI GROUP	2000-11-09	2015-09-27
00:D0:39	UTILICOM, INC.	2000-11-09	2015-09-27
00:15:30	ASP Corporation	2005-07-21	2017-07-26
70:88:4D	JAPAN RADIO CO., LTD.	2015-12-03	2015-12-03
88:6B:6E	Apple, Inc.	2017-02-21	2017-02-21
38:E8:DF	b gmbh medien + datenbanken	2010-01-05	2015-09-27
34:C9:9D	EIDOLON COMMUNICATIONS TECHNOLOGY CO. LTD.	2013-01-09	2015-09-27
14:53:30	KNS Group LLC (YADRO Company)	
E0:B7:0A	ARRIS Group, Inc.	2015-01-23	2016-05-19
B4:B8:8D	Thuh Company	2011-03-17	2015-09-27
00:1F:34	Lung Hwa Electronics Co., Ltd.	2007-12-31	2015-09-27
64:55:B1	ARRIS Group, Inc.	2013-12-13	2015-09-27
50:CD:22	Avaya Inc	2015-07-31	2017-03-26
00:00:B8	SEIKOSHA CO., LTD.	2000-11-09	2015-09-27
89:06:39	HUAWEI TECHNOLOGIES CO.,LTD	
08:F2:F4	Net One Partners Co.,Ltd.	2010-02-21	2015-09-27
00:D0:06	Cisco Systems, Inc	2000-11-09	2015-09-27
00:1E:DE	BYD COMPANY LIMITED	2007-12-31	2015-09-27
18:E7:28	Cisco Systems, Inc	2014-01-12	2015-09-27
98:B7:85	Shenzhen 10Gtek Transceivers Co., Limited	2021-10-27	2021-10-27
E0:E7:BB	Nureva, Inc.	2016-05-14	2016-05-14
00:E0:DB	ViaVideo Communications, Inc.	1997-11-14	2015-09-27
00:10:29	VividLogic Inc.	1998-04-22	2015-09-27
00:80:66		2000-11-09	2015-09-27
00:13:88		2005-02-06	2015-09-27
F8:8A:3C	IEEE Registration Authority	2017-03-26	2017-03-26
98:03:9B	Mellanox Technologies, Inc.	2018-04-05	2018-04-05
94:E9:79	Liteon Technology Corporation	2016-08-26	2016-08-26
6C:A7:5F	zte corporation	2015-01-23	2015-09-27
55:02:12	ZODIAC AEROSPACE SAS	
00:26:5E	Hon Hai Precision Ind. Co.,Ltd.	2010-01-05	2016-05-31
00:08:31	International Data Communications, Inc.	2011-10-14	2015-09-27
90:21:23	General Engine Management Systems Ltd.	
80:6A:00	Cisco Systems, Inc	2021-09-25	2021-09-25
00:1C:3C	Seon Design Inc.	2007-05-13	2015-09-27
00:05:C4	Telect, Inc.	2001-06-04	2015-09-27
E0:70:EA	HP Inc.	2021-07-31	2021-07-31
50:7C:6F	Intel Corporate	2021-09-10	2021-09-10
60:21:C0	Murata Manufacturing Co., Ltd.	2013-01-09	2015-09-27
00:06:5F	ECI Telecom Ltd.	2001-06-04	2019-07-01
00:01:71		2000-11-09	2015-09-27
00:A0:84	Dataplex Pty Ltd	1980-01-01	2015-09-27
74:FF:7D	Wren Sound Systems, LLC	2012-01-19	2015-09-27
00:11:DD	FROMUS TEC. Co., Ltd.	2004-07-24	2015-09-27
D0:25:98	Apple, Inc.	2015-03-07	2015-09-27
74:6A:89	Rezolt Corporation	2012-05-01	2015-09-27
00:C0:23	TUTANKHAMON ELECTRONICS	1980-01-01	2015-09-27
20:9B:A5	JIAXING GLEAD Electronics Co.,Ltd	2012-04-08	2015-09-27
3C:A5:81	vivo Mobile Communication Co., Ltd.	2017-08-04	2017-08-04
74:15:E2	Tri-Sen Systems Corporation	2010-06-10	2015-09-27
6C:C7:EC	SAMSUNG ELECTRO-MECHANICS(THAILAND)	2018-07-27	2018-07-27
3C:57:6C	Samsung Electronics Co.,Ltd	2018-02-18	2018-02-18
49:03:16	HUAWEI TECHNOLOGIES CO.,LTD	
01:31:07	WalkAbout Computers, Inc.	
D8:5D:EF	Busch-Jaeger Elektro GmbH	2015-04-04	2015-09-27
00:18:8F	Montgomery Technology, Inc.	2006-06-13	2015-09-27
58:61:63		2017-05-23	2017-05-23
C8:BB:81	Huawei Device Co., Ltd.	2021-02-11	2021-02-11
01:21:12	MICROPLEX SYSTEMS LTD.	
04:48:9A	Apple, Inc.	2014-02-25	2015-09-27
00:07:07	Interalia Inc.	2001-10-24	2015-09-27
F8:B5:99	Guangzhou CHNAVS Digital Technology Co.,Ltd	2010-07-26	2015-09-27
D8:9D:67	Hewlett Packard	2013-01-09	2015-10-12
00:1F:82	Cal-Comp Electronics & Communications Company Ltd.	2008-01-14	2016-08-05
E8:61:83	Black Diamond Advanced Technology, LLC	2013-11-12	2015-09-27
40:FC:89	ARRIS Group, Inc.	2010-11-24	2016-05-19
69:25:10	eSSys Co.,Ltd	
74:56:12	ARRIS Group, Inc.	2010-11-24	2016-05-19
3C:9B:D6	Vizio, Inc	2018-07-27	2018-07-27
E0:C5:8F	China Mobile IOT Company Limited	2021-05-14	2021-05-14
30:7E:CB	SFR	2011-07-26	2015-09-27
00:40:49	Roche Diagnostics International Ltd.	2000-11-09	2015-09-27
74:AD:B7	China Mobile Group Device Co.,Ltd.	2013-05-02	2015-09-27
00:08:D7	HOW CORPORATION	2002-06-05	2015-09-27
20:89:8A	Shenzhen Skyworth  Digital  Technology  CO., Ltd	2021-12-31	2021-12-31
00:17:BD	Tibetsystem	2006-04-08	2015-09-27
00:21:6E	Function ATI (Huizhou) Telecommunications Co., Ltd.	2008-10-25	2015-09-27
00:6D:FB	Vutrix Technologies Ltd	2010-11-24	2015-11-15
E0:A2:58	Wanbang Digital Energy Co.,Ltd	2021-06-04	2021-06-04
9C:57:11	Feitian Xunda(Beijing) Aeronautical Information Technology Co., Ltd.	2011-06-05	2015-09-27
00:12:CA	Mechatronic Brick Aps	2004-11-16	2015-09-27
00:80:A1	MICROTEST, INC.	1980-01-01	2015-09-27
1C:12:B0	Amazon Technologies Inc.	2018-11-21	2018-11-21
60:E7:8A	UNISEM	2017-02-21	2017-02-21
98:A9:2D	New H3C Technologies Co., Ltd	2021-12-31	2021-12-31
34:32:E6	Panasonic Industrial Devices Europe GmbH	2017-05-23	2017-05-23
00:13:DA	Diskware Co., Ltd	2005-02-25	2015-09-27
04:E2:29	Qingdao Haier Technology Co.,Ltd	2018-01-25	2018-01-25
95:39:09	zte corporation	
74:D6:75	WYMA Tecnologia	2010-07-26	2015-09-27
EC:EB:B8	Hewlett Packard Enterprise	2017-05-23	2017-05-23
A0:55:DE	ARRIS Group, Inc.	2010-02-21	2016-05-19
78:53:0D	Shenzhen Skyworth  Digital  Technology  CO., Ltd	2019-12-19	2019-12-19
00:17:10	SKNET Corporation	2006-01-14	2015-09-27
A0:D0:5B	Samsung Electronics Co.,Ltd	2021-06-16	2021-06-16
94:00:06	jinyoung	2017-05-23	2017-05-23
00:12:A5	Dolphin Interconnect Solutions AS	2004-10-21	2018-03-08
D4:2D:C5	Panasonic i-PRO Sensing Solutions Co., Ltd.	2019-08-23	2019-08-23
44:2A:60	Apple, Inc.	2011-03-17	2017-10-11
2C:3B:FD	Netstor Technology Co., Ltd.	2013-01-09	2015-09-27
80:18:44	Dell Inc.	2016-06-11	2016-06-11
00:1E:F2	Micro Motion Inc	2007-12-31	2015-09-27
68:7F:74	Cisco-Linksys, LLC	2010-01-05	2015-09-27
50:ED:78	Changzhou Yongse Infotech Co.,Ltd	2013-09-12	2015-09-27
00:04:7D	Motorola Solutions Inc.	2000-12-04	2021-01-27
7C:26:64	Sagemcom Broadband SAS	2016-11-16	2016-11-16
C4:BA:99	I+ME Actia Informatik und Mikro-Elektronik GmbH	2012-05-01	2015-09-27
A8:30:AD	WEIFANG GOERTEK ELECTRONICS CO.,LTD	2013-01-09	2018-02-18
2C:FD:B3	Tonly Technology Co. Ltd 	2020-12-14	2021-11-19
BC:C3:42	Panasonic Communications Co., Ltd.	2014-07-13	2017-05-23
94:D0:19	Cydle Corp.	2010-11-24	2015-09-27
34:EF:8B	NTT Communications Corporation	2010-01-05	2015-09-27
00:E0:76	DEVELOPMENT CONCEPTS, INC.	1980-01-01	2015-09-27
44:03:2C	Intel Corporate	2016-11-16	2016-11-16
E0:36:E3	Stage One International Co., Ltd.	2013-11-12	2015-09-27
00:24:D8	IlSung Precision	2008-12-30	2015-09-27
00:13:E9	VeriWave, Inc.	2005-03-10	2015-09-27
08:01:21	ASTECH INC.	
00:10:3C	IC ENSEMBLE, INC.	1998-04-22	2015-09-27
B4:A9:5A	Avaya Inc	2013-05-02	2017-03-26
00:24:31	Uni-v co.,ltd	2008-11-09	2015-09-27
00:15:FC	Littelfuse Startco	2005-10-01	2016-09-03
F8:31:3E	endeavour GmbH	2011-09-24	2015-09-27
80:30:DC	Texas Instruments	2015-09-27	2015-09-27
34:E0:CF	zte corporation	2012-07-28	2015-09-27
00:1B:24	Quanta Computer Inc.	2007-01-21	2015-09-27
00:DA:55	Cisco Systems, Inc	2015-11-15	2015-11-15
90:0E:B3	Shenzhen Amediatech Technology Co., Ltd.	2018-06-30	2018-06-30
D4:91:AF	Electroacustica General Iberica, S.A.	2010-08-15	2015-09-27
40:62:31		2018-01-25	2018-01-25
00:1D:8C	La Crosse Technology LTD	2007-08-18	2015-09-27
00:0F:E7	Lutron Electronics Co., Inc.	2004-04-03	2015-09-27
00:09:AB	Netcontrol Oy	2002-06-05	2015-09-27
00:0A:59	HW server	2002-10-14	2015-09-27
00:24:D0	Shenzhen SOGOOD Industry CO.,LTD.	2008-12-30	2015-09-27
5C:90:12	Owl Cyber Defense Solutions, LLC	2020-03-17	2020-03-17
A8:95:B0	Aker Subsea Ltd	2013-01-09	2015-09-27
88:46:04	Xiaomi Communications Co Ltd	2020-12-19	2021-05-13
74:E2:0C	Amazon Technologies Inc.	2021-03-24	2021-03-24
F8:54:AF	ECI Telecom Ltd.	2013-07-12	2015-09-27
90:7F:61	Chicony Electronics Co., Ltd.	2010-01-05	2015-09-27
D8:10:68	Murata Manufacturing Co., Ltd.	2022-01-13	2022-01-13
78:AF:58	GIMASI SA	2016-10-12	2016-10-12
24:24:0E	Apple, Inc.	2015-01-23	2015-09-27
1C:1E:E3	Hui Zhou Gaoshengda Technology Co.,LTD	2016-11-16	2016-11-16
9C:4C:AE	Mesa Labs	2012-05-26	2015-09-27
AC:B7:4F	METEL s.r.o.	2014-07-13	2015-09-27
00:02:BD	Bionet Co., Ltd.	2000-11-09	2015-09-27
69:03:59	Advanced Digital Broadcast SA	
00:23:D9	Banner Engineering	2008-10-25	2015-09-27
34:56:FE	Cisco Meraki	2017-06-17	2020-11-26
00:23:9C	Juniper Networks	2008-10-25	2016-02-10
B8:9B:E4	ABB Power Systems Power Generation	2014-05-27	2015-09-27
58:D3:91	Quectel Wireless Solutions Co., Ltd.	2020-12-23	2020-12-23
3C:A9:F4	Intel Corporate	2012-03-02	2015-09-27
00:0F:71	Sanmei Electronics Co.,Ltd	2004-02-12	2015-09-27
00:25:E2	Everspring Industry Co., Ltd.	2010-01-05	2015-09-27
E8:8D:28	Apple, Inc.	2013-01-09	2017-10-11
9C:5A:81	Xiaomi Communications Co Ltd	2021-03-03	2021-05-13
E0:27:6C	Guangzhou Shiyuan Electronic Technology Company Limited	2022-01-26	2022-01-26
D8:08:31	Samsung Electronics Co.,Ltd	2017-07-01	2017-07-01
E4:4E:18	Gardasoft VisionLimited	2011-07-09	2015-09-27
00:80:63		1980-01-01	2015-09-27
1C:5A:3E	Samsung Electronics Co.,Ltd	2013-01-09	2019-07-01
9C:D2:4B	zte corporation	2011-12-14	2015-09-27
00:14:F0	Business Security OL AB	2005-06-17	2015-09-27
78:E1:03	Amazon Technologies Inc.	2017-05-23	2017-05-23
D0:5B:A8	zte corporation	2014-08-28	2015-09-27
00:06:E3	Quantitative Imaging Corporation	2001-10-24	2015-09-27
00:23:EA	Cisco Systems, Inc	2008-10-25	2015-09-27
A0:0A:BF	Wieson Technologies Co., Ltd.	2013-01-09	2015-09-27
00:21:EE	Full Spectrum Inc.	2008-10-25	2015-09-27
B4:D8:A9	BetterBots	2011-10-19	2015-09-27
4C:02:89	LEX COMPUTECH CO., LTD	2011-07-26	2015-09-27
E4:93:6A	GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD	2021-06-24	2021-06-24
18:6D:99	Adanis Inc.	2011-08-31	2015-09-27
08:00:0C	MIKLYN DEVELOPMENT CO.	2000-11-09	2015-09-27
81:17:33	Newag SA	
24:7E:12	Cisco Systems, Inc	2017-10-31	2017-10-31
00:05:0E	3ware, Inc.	2001-02-02	2015-09-27
31:30:48	Apple, Inc.	
00:06:12	Accusys, Inc.	2001-06-04	2015-09-27
90:90:60		2011-03-17	2015-09-27
B0:1B:D2	Le Shi Zhi Xin Electronic Technology (Tianjin) Limited	2016-01-25	2016-01-25
00:14:98		2005-05-12	2015-09-27
00:40:6D	LANCO, INC.	2000-11-09	2015-09-27
00:D0:7E	KEYCORP LTD.	2000-11-09	2015-09-27
30:13:89		2018-07-11	2018-07-11
C0:D4:6B	Huawei Device Co., Ltd.	2020-12-22	2020-12-22
4C:53:69	YanFeng Visteon(ChongQing) Automotive Electronic Co.,Ltd	2022-03-03	2022-03-03
00:1A:A3	DELORME	2006-12-05	2015-09-27
40:9B:CD	D-Link International	2017-05-23	2017-05-23
00:C0:E4	SIEMENS BUILDING	1980-01-01	2015-09-27
00:0C:E1	The Open Group	2003-04-11	2015-09-27
00:02:DA	ExiO Communications, Inc.	2000-11-09	2015-09-27
00:23:AA	HFR, Inc.	2008-10-25	2015-09-27
64:6D:2F	Apple, Inc.	2021-08-28	2021-08-28
00:14:18	Qsan Technology, Inc.	2005-03-22	2015-09-27
A0:D3:7A	Intel Corporate	2015-10-25	2015-10-25
00:40:F1	CHUO ELECTRONICS CO., LTD.	1980-01-01	2015-09-27
CA:F2:5B		2020-05-20	2020-05-20
00:26:F1	ProCurve Networking by HP	2010-01-05	2019-07-01
00:11:BD	Bombardier Transportation	2004-06-30	2015-09-27
AC:D1:B8	Hon Hai Precision Ind. Co.,Ltd.	2014-09-28	2015-10-12
00:10:AB	KOITO ELECTRIC INDUSTRIES, LTD.	1997-11-14	2015-09-27
00:0B:12	NURI Telecom Co., Ltd.	2002-10-14	2015-09-27
C8:03:F5	Ruckus Wireless	2019-10-08	2019-10-08
00:01:3F	Neighbor World Co., Ltd.	2000-11-09	2015-09-27
08:B0:55	ASKEY COMPUTER CORP	2020-02-25	2020-02-25
08:B0:A7	Truebeyond Co., Ltd	2020-04-21	2020-04-21
DC:CC:E6	Samsung Electronics Co.,Ltd	2021-11-02	2021-11-02
00:02:97		2000-11-09	2015-09-27
BA:63:12		2021-10-21	2021-10-21
00:0A:3D	Elo Sistemas Eletronicos S.A.	2002-06-05	2015-09-27
00:07:14	Brightcom	2001-10-24	2015-09-27
10:96:93		2020-09-22	2020-09-22
28:E4:76	Pi-Coral	2014-10-25	2015-09-27
AC:A9:19	TrekStor GmbH	2014-02-25	2015-09-27
A4:25:1B	Avaya Inc	2014-08-20	2017-03-26
70:3C:03	RadiAnt Co.,Ltd	2015-12-17	2015-12-17
20:69:80		2020-04-09	2020-04-09
28:D0:44	Shenzhen Xinyin technology company	2020-09-12	2020-09-12
94:A7:BC	BodyMedia, Inc.	2010-06-10	2015-09-27
00:23:6A	SmartRG Inc	2008-10-25	2015-09-27
20:B0:F7	Enclustra GmbH	2010-05-26	2015-09-27
00:50:AA	KONICA MINOLTA HOLDINGS, INC.	2000-11-09	2015-09-27
00:12:73		2004-10-10	2015-09-27
28:FC:F6	Shenzhen Xin KingBrand enterprises Co.,Ltd	2014-04-02	2015-09-27
64:62:66		2019-12-15	2019-12-15
00:05:10	ipUnplugged AB	2001-02-02	2015-09-27
00:80:3C	TVS ELECTRONICS LTD	2000-11-09	2015-09-27
7C:E0:44	NEON Inc	2010-04-11	2015-09-27
B8:99:B0	Cohere Technologies	2015-04-04	2015-09-27
B8:14:DB	OHSUNG	2020-12-23	2020-12-23
00:20:DC	DENSITRON TAIWAN LTD.	1980-01-01	2015-09-27
00:18:95		2006-06-13	2015-09-27
00:90:00		2000-11-09	2015-09-27
00:03:31	Cisco Systems, Inc	2000-11-09	2015-09-27
00:0F:EC	ARKUS Inc.	2004-04-03	2015-09-27
00:08:5F	Picanol N.V.	2001-12-14	2015-09-27
00:22:99		2008-10-25	2015-09-27
00:40:AB	ROLAND DG CORPORATION	2000-11-09	2020-06-15
74:60:4C	RØDE	2022-02-18	2022-02-18
00:0C:65	Sunin Telecom	2003-02-07	2015-09-27
00:02:DC	Fujitsu General Limited	2000-11-09	2015-09-27
08:00:8C	NETWORK RESEARCH CORPORATION	2000-11-09	2015-09-27
E0:AA:DB	Nanjing PANENG Technology Development Co.,Ltd	2017-08-11	2017-08-11
00:0F:D7	Harman Music Group	2004-04-03	2015-09-27
0C:F0:B4	Globalsat International Technology Ltd	2010-11-24	2015-09-27
88:BD:78	Flaircomm Microelectronics,Inc.	2017-02-21	2017-02-21
F0:35:75	Hui Zhou Gaoshengda Technology Co.,LTD	2021-07-10	2021-07-10
F0:99:BF	Apple, Inc.	2015-01-23	2015-09-27
00:80:18		1980-01-01	2015-09-27
00:03:82		2000-11-09	2015-09-27
04:E7:95	HUAWEI TECHNOLOGIES CO.,LTD	2020-07-10	2020-07-10
9C:34:26	ARRIS Group, Inc.	2015-09-27	2015-09-27
00:03:19	Infineon AG	2000-11-09	2015-09-27
34:2C:C4	Compal Broadband Networks, Inc.	2018-06-25	2018-06-25
00:1F:9C	LEDCO	2008-01-20	2015-09-27
00:23:3E	Alcatel-Lucent IPD	2008-10-25	2015-09-27
F4:54:20	TELLESCOM INDUSTRIA E COMERCIO EM TELECOMUNICACAO 	2020-02-13	2020-02-13
98:48:74		2021-01-27	2021-01-27
00:30:D8	SITEK	2000-11-09	2015-09-27
64:12:36	Technicolor CH USA Inc.	2019-10-30	2019-10-30
00:23:C1	Securitas Direct AB	2008-10-25	2015-09-27
00:0B:02	Dallmeier electronic	2002-10-14	2015-09-27
5C:F5:1A	Zhejiang Dahua Technology Co., Ltd.	2021-11-19	2021-11-19
A4:A1:E4	Innotube, Inc.	2015-01-23	2015-09-27
88:A3:03	Samsung Electronics Co.,Ltd	2019-08-31	2019-08-31
00:90:49		2000-11-09	2015-09-27
40:0E:67	Tremol Ltd.	2012-01-18	2015-09-27
A0:62:60	Private	2020-03-24	2020-03-24
00:24:3B	CSSI (S) Pte Ltd	2008-11-09	2015-09-27
60:09:C3	u-blox AG	2019-02-14	2019-02-14
00:80:3D	SURIGIKEN CO.,  LTD.	1980-01-01	2015-09-27
70:74:14		2020-07-23	2020-07-23
00:21:B7	LEXMARK INTERNATIONAL, INC.	2008-10-25	2015-09-27
D4:78:56	Avaya Inc	2015-09-27	2017-03-26
00:18:EF	Escape Communications, Inc.	2006-07-09	2015-09-27
7C:7B:E4	Z'SEDAI KENKYUSHO CORPORATION	2010-01-05	2015-09-27
00:1A:42	Techcity Technology co., Ltd.	2006-11-29	2015-09-27
00:1F:1A	Prominvest	2007-12-31	2015-09-27
00:0A:3B	GCT Semiconductor, Inc	2002-06-05	2015-09-27
00:FC:58	WebSilicon Ltd.	2011-08-18	2015-09-27
14:1A:51	Treetech Sistemas Digitais	2012-01-18	2015-09-27
AC:0B:FB	Espressif Inc.	2021-05-11	2021-05-11
54:36:9B	1Verge Internet Technology (Beijing) Co., Ltd.	2014-10-25	2015-09-27
00:D0:93	TQ - COMPONENTS GMBH	2000-11-09	2015-09-27
00:25:83		2009-03-14	2015-09-27
00:06:AD	KB Electronics Ltd.	2001-06-04	2015-09-27
00:17:D7	ION Geophysical Corporation Inc.	2006-04-08	2015-09-27
00:26:5C	Hon Hai Precision Ind. Co.,Ltd.	2010-01-05	2016-05-31
00:10:D7	ARGOSY RESEARCH INC.	1998-04-22	2015-09-27
20:D7:5A	Posh Mobile Limited	2015-01-23	2015-09-27
00:09:6B	IBM Corp	2002-06-05	2015-09-27
00:1E:AA	E-Senza Technologies GmbH	2007-12-31	2015-09-27
00:0D:5C	Robert Bosch GmbH, VT-ATMO	2003-06-01	2015-09-27
89:26:03	HUAWEI TECHNOLOGIES CO.,LTD	
00:14:90		2005-05-07	2015-09-27
A4:D9:90	Samsung Electronics Co.,Ltd	2018-06-25	2018-06-25
14:B2:E5	Shenzhen iComm Semiconductor CO.,LTD	2020-10-17	2022-01-21
04:C1:B9	Fiberhome Telecommunication Technologies Co.,LTD	2012-04-08	2016-01-16
10:24:07	HUAWEI TECHNOLOGIES CO.,LTD	2022-01-25	2022-01-25
F0:F0:A4	Amazon Technologies Inc.	2019-11-22	2019-11-22
01:21:37	CENTRALP AUTOMATISMES	
00:80:DA	Hottinger Brüel & Kjær A/S	1980-01-01	2021-11-09
F4:E1:42	Delta Elektronika BV	2010-11-24	2015-09-27
18:AA:45	Fon Technology	2013-09-12	2015-09-27
00:04:11	Inkra Networks, Inc.	2000-11-09	2015-09-27
E0:6D:17	Apple, Inc.	2020-09-25	2020-09-25
4C:EB:D6	Espressif Inc.	2021-06-22	2021-06-22
98:F0:58	Lynxspring, Incl.	2016-05-14	2016-05-14
B4:C6:2E	Molex CMS	2018-08-08	2018-08-08
40:B3:0E	Integrated Device Technology (Malaysia) Sdn. Bhd.	2018-08-14	2018-08-14
9C:05:67	Honor Device Co., Ltd.	2020-10-20	2020-10-20
00:1F:C5	Nintendo Co., Ltd.	2008-02-02	2015-11-15
C0:A6:6D	Inspur Group Co., Ltd.	2020-02-20	2020-02-20
00:07:01	NIA Home Technologies Corp.	1980-01-01	2015-09-27
A0:DE:05	JSC Irbis-T	2010-11-24	2015-09-27
FC:B5:8A	Wapice Ltd.	2016-10-03	2016-10-03
18:64:72		2013-09-12	2018-10-30
30:42:14	ALTEC LANSING LLC	
AC:42:28	Parta Networks	2019-03-14	2019-03-14
00:14:82		2005-05-07	2015-09-27
F4:96:34	Intel Corporate	2017-02-21	2017-02-21
70:2C:1F	Wisol	2013-12-13	2015-09-27
00:17:7E	Meshcom Technologies Inc.	2006-04-08	2015-09-27
00:0A:6F	ZyFLEX Technologies Inc	2002-10-14	2015-09-27
00:80:33		2000-11-09	2015-09-27
00:0E:ED	Nokia Danmark A/S	2004-02-12	2015-09-27
00:51:06	AtecoM GmbH advanced telecomunication modules	
F8:8F:CA	Google, Inc.	2012-02-04	2015-10-12
30:4F:75	DASAN Network Solutions	2018-10-16	2018-10-16
00:03:98		2000-11-09	2015-09-27
44:6A:B7	ARRIS Group, Inc.	2016-08-05	2016-08-05
00:0D:4B	Roku, Inc.	2003-06-01	2015-11-15
00:02:B0	Hokubu Communication & Industrial Co., Ltd.	2000-11-09	2015-09-27
40:77:A9	New H3C Technologies Co., Ltd	2019-09-18	2019-09-18
E4:8D:8C	Routerboard.com	2015-02-07	2015-09-27
50:F9:58	Huawei Device Co., Ltd.	2020-05-01	2020-05-01
98:74:DA	Infinix mobility limited	2017-02-21	2017-02-21
6C:D6:8A	LG Electronics (Mobile Communications)	2010-01-05	2017-08-11
CC:00:80	BETTINI SRL	2010-01-05	2015-09-27
00:1E:5D	Holosys d.o.o.	2007-10-04	2015-09-27
28:52:E0	Layon international Electronic & Telecom Co.,Ltd	2014-10-25	2015-09-27
1C:5A:6B	Philips Electronics Nederland BV	2013-01-09	2015-09-27
90:1D:27	zte corporation	2013-01-09	2015-09-27
00:11:83		2004-06-05	2015-09-27
00:09:21	DIGITAL HANDS CO.,LTD.	2002-06-05	2015-09-27
00:90:EB	SENTRY TELECOM SYSTEMS	1998-04-22	2015-09-27
38:01:18	ULVAC,Inc.	2019-03-21	2019-03-21
68:7D:6B	Samsung Electronics Co.,Ltd	2019-03-11	2019-03-11
00:22:40	Universal Telecom S/A	2008-10-25	2015-09-27
88:AC:C1	Generiton Co., Ltd. 	2010-06-10	2015-09-27
C4:1C:FF	Vizio, Inc	2016-03-04	2016-03-04
1C:9E:CC	Technicolor CH USA Inc.	2021-06-26	2021-06-26
48:28:2F	zte corporation	2012-05-01	2015-09-27
C8:AA:55	Hunan Comtom Electronic Incorporated Co.,Ltd	2016-09-28	2016-09-28
A0:31:DB	HUAWEI TECHNOLOGIES CO.,LTD	2021-06-03	2021-06-03
00:08:0A	Espera-Werke GmbH	2001-10-24	2015-09-27
08:66:1F	Palo Alto Networks	2017-06-13	2020-01-31
08:51:14	QINGDAO TOPSCOMM COMMUNICATION CO., LTD	2017-03-26	2017-03-26
00:23:86		2008-10-25	2020-08-29
08:00:27	PCS Systemtechnik GmbH	2000-11-09	2016-10-30
C4:5D:83	Samsung Electronics Co.,Ltd	2020-11-12	2020-11-12
64:5D:86	Intel Corporate	2018-06-25	2018-06-25
00:40:96		1980-01-01	2015-09-27
F4:63:1F	HUAWEI TECHNOLOGIES CO.,LTD	2018-06-25	2018-06-25
00:1E:04	Hanson Research Corporation	2007-09-29	2015-09-27
